model,held_out_block,generation_seed,test_index,support_baseline_action,true_class,harmful_target,predicted_probability,predicted_class,local_error_std,severe_underestimation_probability,predicted_signed_calibration_error,predicted_underestimation_magnitude
error_std_plus_signed_error_proxy,block_071_090,44078,0,1,beneficial,0,0.07930565489071596,0,0.03945440261435279,0.31736073856046654,0.09631297320920075,-0.09631297320920075
error_std_plus_signed_error_proxy,block_071_090,44078,7,1,beneficial,0,0.24763205475472755,0,0.05543524898090178,0.604516414318168,0.0705304536726083,-0.0705304536726083
error_std_plus_signed_error_proxy,block_071_090,44078,11,2,beneficial,0,0.13652001192711632,0,0.05162864606896163,0.19484614252054253,0.12154478408242417,-0.12154478408242417
error_std_plus_signed_error_proxy,block_071_090,44078,20,1,beneficial,0,0.054428859032723195,0,0.0365460001615142,0.1955304635272953,0.11825465696629497,-0.11825465696629497
error_std_plus_signed_error_proxy,block_071_090,44078,31,1,beneficial,0,0.05635345690134884,0,0.03243298342916551,0.26489651737271336,0.08349767371639123,-0.08349767371639123
error_std_plus_signed_error_proxy,block_071_090,44078,32,2,beneficial,0,0.3549279073668474,0,0.06828518800437472,0.5024373596212344,0.11095209992706594,-0.11095209992706594
error_std_plus_signed_error_proxy,block_071_090,44078,46,1,beneficial,0,0.24228905897709774,0,0.05814559213552686,0.3645755569335822,0.09393806002245537,-0.09393806002245537
error_std_plus_signed_error_proxy,block_071_090,44078,47,1,beneficial,0,0.269035547100001,0,0.06528903869236934,0.26486791193476583,0.13212873062693783,-0.13212873062693783
error_std_plus_signed_error_proxy,block_071_090,44078,49,2,beneficial,0,0.14129764892081115,0,0.05063504581189158,0.20981977603091523,0.10978114554572242,-0.10978114554572242
error_std_plus_signed_error_proxy,block_071_090,44078,53,1,beneficial,0,0.08312853965628174,0,0.037574882439739124,0.3151254586389138,0.07669752218980702,-0.07669752218980702
error_std_plus_signed_error_proxy,block_071_090,44078,61,1,beneficial,0,0.11439066722929309,0,0.04626687918878823,0.2666367196797023,0.10335085680841041,-0.10335085680841041
error_std_plus_signed_error_proxy,block_071_090,44078,62,1,harmful,1,0.652731100073973,1,0.08264897679823614,0.6042552063282551,0.08521756771999521,-0.08521756771999521
error_std_plus_signed_error_proxy,block_071_090,44080,14,2,beneficial,0,0.015342728562074514,0,0.011611793591302636,0.2897423462835416,0.07339633128153494,-0.07339633128153494
error_std_plus_signed_error_proxy,block_071_090,44080,43,2,beneficial,0,0.36490075818437673,0,0.06158036466575292,0.48782480077511337,0.05610099547630171,-0.05610099547630171
error_std_plus_signed_error_proxy,block_071_090,44080,62,2,beneficial,0,0.016062617101896284,0,0.011359877022961882,0.2670487378561876,0.0664613972017295,-0.0664613972017295
error_std_plus_signed_error_proxy,block_071_090,44080,65,2,beneficial,0,0.03145792924797655,0,0.02061569674096261,0.30444475159916323,0.06112197686174991,-0.06112197686174991
error_std_plus_signed_error_proxy,block_071_090,44081,2,1,beneficial,0,0.04889838855771459,0,0.02363246586085142,0.38792788362882274,0.033899367061574134,-0.033899367061574134
error_std_plus_signed_error_proxy,block_071_090,44081,12,1,beneficial,0,0.502058705807486,1,0.0650080172264677,0.5937535560079491,0.020771825736315322,-0.020771825736315322
error_std_plus_signed_error_proxy,block_071_090,44081,29,1,beneficial,0,0.07056413152295986,0,0.029942492843118194,0.3996691637114845,0.038841749854101076,-0.038841749854101076
error_std_plus_signed_error_proxy,block_071_090,44081,40,2,beneficial,0,0.4540332025826711,0,0.06478495258337678,0.57703471460855,0.03998606495776774,-0.03998606495776774
error_std_plus_signed_error_proxy,block_071_090,44081,44,1,beneficial,0,0.17201399563292358,0,0.043646375637628715,0.44924825111301603,0.03222517136717554,-0.03222517136717554
error_std_plus_signed_error_proxy,block_071_090,44081,59,1,beneficial,0,0.18961764907187711,0,0.044795799918410005,0.5058621646195217,0.027930843115610268,-0.027930843115610268
error_std_plus_signed_error_proxy,block_071_090,44082,26,1,harmful,1,0.3671167374652731,0,0.054195542075899834,0.6881861957353187,-0.00017900009161823938,0.00017900009161823938
error_std_plus_signed_error_proxy,block_071_090,44084,14,2,beneficial,0,0.37731303328406096,0,0.06272388884946746,0.5608831589176486,0.0588893041978841,-0.0588893041978841
error_std_plus_signed_error_proxy,block_071_090,44084,15,1,beneficial,0,0.19313779746346138,0,0.04930309569472391,0.39797498746446197,0.05918305551998233,-0.05918305551998233
error_std_plus_signed_error_proxy,block_071_090,44084,18,1,beneficial,0,0.386355156822319,0,0.06186332505124608,0.5520007532024601,0.04829829090228356,-0.04829829090228356
error_std_plus_signed_error_proxy,block_071_090,44084,24,2,beneficial,0,0.625773634426932,1,0.0847696094554994,0.3081085152709472,0.11375936892638998,-0.11375936892638998
error_std_plus_signed_error_proxy,block_071_090,44084,26,2,beneficial,0,0.16875736430722363,0,0.04374524408970177,0.6461372510821879,0.03546257334881145,-0.03546257334881145
error_std_plus_signed_error_proxy,block_071_090,44084,29,1,beneficial,0,0.3484645023578058,0,0.05958912465007886,0.5502464697266166,0.04897157339326729,-0.04897157339326729
error_std_plus_signed_error_proxy,block_071_090,44085,3,1,beneficial,0,0.060444535704798956,0,0.02917649497815575,0.3972817764955477,0.051067451817766056,-0.051067451817766056
error_std_plus_signed_error_proxy,block_071_090,44085,20,2,beneficial,0,0.6797042152948917,1,0.07752332426103907,0.6304632239196827,0.03371770268439887,-0.03371770268439887
error_std_plus_signed_error_proxy,block_071_090,44085,26,2,beneficial,0,0.7208549719264701,1,0.08701645533026718,0.3938856962071146,0.08345335714051538,-0.08345335714051538
error_std_plus_signed_error_proxy,block_071_090,44085,32,2,beneficial,0,0.4082068079645076,0,0.06208316493922913,0.5604528651421053,0.04004730639770464,-0.04004730639770464
error_std_plus_signed_error_proxy,block_071_090,44087,0,1,beneficial,0,0.8217875910468212,1,0.08823795791099345,0.552730189455743,0.029733004397015428,-0.029733004397015428
error_std_plus_signed_error_proxy,block_071_090,44087,2,1,beneficial,0,0.6754237572900492,1,0.07555748691251958,0.7089969162764341,0.021135741056095197,-0.021135741056095197
error_std_plus_signed_error_proxy,block_071_090,44087,18,1,beneficial,0,0.6862948975439533,1,0.07714781727672529,0.6430539353708926,0.027608350056716524,-0.027608350056716524
error_std_plus_signed_error_proxy,block_071_090,44087,44,2,beneficial,0,0.7315661120496134,1,0.07887738610139045,0.5966156549657106,0.016725341779543906,-0.016725341779543906
error_std_plus_signed_error_proxy,block_091_110,44094,32,2,beneficial,0,0.3656301655455278,0,0.04651266257713771,0.594143444718976,0.03588410275637269,-0.03588410275637269
error_std_plus_signed_error_proxy,block_091_110,44095,13,2,beneficial,0,0.7259471639612727,1,0.06815821302907853,0.6617440735117629,0.02191899846069706,-0.02191899846069706
error_std_plus_signed_error_proxy,block_091_110,44095,19,2,beneficial,0,0.9425991003019868,1,0.09222520343657604,0.7411040484703456,-0.00034885207204596314,0.00034885207204596314
error_std_plus_signed_error_proxy,block_091_110,44095,25,2,beneficial,0,0.19093196826211764,0,0.03722886999055491,0.4343439958337169,0.05438684952094632,-0.05438684952094632
error_std_plus_signed_error_proxy,block_091_110,44095,29,2,beneficial,0,0.8761813100049115,1,0.08578870755527016,0.6483982306888629,0.02414998205632199,-0.02414998205632199
error_std_plus_signed_error_proxy,block_091_110,44095,33,2,beneficial,0,0.7249067502458958,1,0.0643632489186513,0.6736538368703721,0.010630181307863334,-0.010630181307863334
error_std_plus_signed_error_proxy,block_091_110,44095,48,2,beneficial,0,0.4166783490535155,0,0.03676724840477237,0.6977258985752528,-0.00505200569995079,0.00505200569995079
error_std_plus_signed_error_proxy,block_091_110,44096,20,1,beneficial,0,0.976220193068687,1,0.10402073411576326,0.7883744594276162,-0.012420433840307762,0.012420433840307762
error_std_plus_signed_error_proxy,block_091_110,44096,22,1,harmful,1,0.9192896071659228,1,0.09619748383158591,0.7262322629465434,0.03092337744489458,-0.03092337744489458
error_std_plus_signed_error_proxy,block_091_110,44097,18,2,beneficial,0,0.6053368181514237,1,0.06594282834007281,0.5988216461668854,0.04379934433928333,-0.04379934433928333
error_std_plus_signed_error_proxy,block_091_110,44097,22,1,harmful,1,0.966366103701268,1,0.10301203433861286,0.7750290934157336,0.0032039286456715943,-0.0032039286456715943
error_std_plus_signed_error_proxy,block_091_110,44098,6,2,beneficial,0,0.32946249340276784,0,0.02977509329987723,0.7632323217132252,-0.006748965369220136,0.006748965369220136
error_std_plus_signed_error_proxy,block_091_110,44098,31,2,beneficial,0,0.3606189352554983,0,0.035008239767670646,0.7351233707835221,0.0019677858346808935,-0.0019677858346808935
error_std_plus_signed_error_proxy,block_091_110,44099,0,2,beneficial,0,0.8746458961754588,1,0.08306417136597159,0.6909457638080648,0.016586515605793092,-0.016586515605793092
error_std_plus_signed_error_proxy,block_091_110,44099,4,2,beneficial,0,0.7940704629102153,1,0.07316449868695787,0.7058113689376203,0.017497869451239254,-0.017497869451239254
error_std_plus_signed_error_proxy,block_091_110,44100,49,2,beneficial,0,0.7297814974532962,1,0.06959688867753228,0.5952596287689192,0.025288052966361052,-0.025288052966361052
error_std_plus_signed_error_proxy,block_091_110,44101,5,1,harmful,1,0.8785520369419164,1,0.08361774493814307,0.6236175561698784,0.016380931172409602,-0.016380931172409602
error_std_plus_signed_error_proxy,block_091_110,44103,3,2,beneficial,0,0.19849489019618421,0,0.042804813750191247,0.37500897907088376,0.0688481152764644,-0.0688481152764644
error_std_plus_signed_error_proxy,block_091_110,44103,4,1,harmful,1,0.866416528593074,1,0.08372114297260096,0.6027985905951019,0.022415149988499222,-0.022415149988499222
error_std_plus_signed_error_proxy,block_091_110,44103,33,1,beneficial,0,0.7980846241997711,1,0.07222223135276055,0.6572693194331644,0.013331290708072346,-0.013331290708072346
error_std_plus_signed_error_proxy,block_091_110,44104,1,1,harmful,1,0.5684893574099152,1,0.06049219092008293,0.4996333537399255,0.035159981503669155,-0.035159981503669155
error_std_plus_signed_error_proxy,block_091_110,44104,12,2,beneficial,0,0.39900202812727154,0,0.05884203144663692,0.41836071999081254,0.06604106903655349,-0.06604106903655349
error_std_plus_signed_error_proxy,block_091_110,44104,43,2,beneficial,0,0.4322091713385034,0,0.045746291196928066,0.5441369116776286,0.01897390572540808,-0.01897390572540808
error_std_plus_signed_error_proxy,block_091_110,44104,52,1,beneficial,0,0.5882533386815235,1,0.06505863367865762,0.4446678286612458,0.04482574860929563,-0.04482574860929563
error_std_plus_signed_error_proxy,block_091_110,44105,8,2,beneficial,0,0.21897088859076974,0,0.051061574193885975,0.3089667365128593,0.0875047095186828,-0.0875047095186828
error_std_plus_signed_error_proxy,block_091_110,44105,23,2,beneficial,0,0.23292212430245288,0,0.052864930203876136,0.29335312993758783,0.08881841485127376,-0.08881841485127376
error_std_plus_signed_error_proxy,block_091_110,44105,24,2,beneficial,0,0.05642064868592238,0,0.029918825881315444,0.19046922345019734,0.10404999310527677,-0.10404999310527677
error_std_plus_signed_error_proxy,block_091_110,44105,30,2,beneficial,0,0.3318585942184987,0,0.045828345891274276,0.5223682586791448,0.04159487813311316,-0.04159487813311316
error_std_plus_signed_error_proxy,block_091_110,44105,48,2,beneficial,0,0.39074378403125604,0,0.04545596816068852,0.5851798251228222,0.027067310002640635,-0.027067310002640635
error_std_plus_signed_error_proxy,block_091_110,44106,14,2,beneficial,0,0.25140420992226725,0,0.04842183549151196,0.413042044902187,0.07000228698460546,-0.07000228698460546
error_std_plus_signed_error_proxy,block_091_110,44107,5,2,beneficial,0,0.13779386080380399,0,0.0402593711119887,0.3246659126039296,0.08404314193604198,-0.08404314193604198
error_std_plus_signed_error_proxy,block_091_110,44107,20,2,beneficial,0,0.13669238061509814,0,0.03944550494355275,0.3061838623996136,0.08205087890668561,-0.08205087890668561
error_std_plus_signed_error_proxy,block_091_110,44107,29,2,beneficial,0,0.11793216308074478,0,0.0373097646426466,0.2763075860296312,0.0844052270562011,-0.0844052270562011
error_std_plus_signed_error_proxy,block_091_110,44107,45,2,beneficial,0,0.48581183981254467,0,0.0546316555825784,0.48738605484785624,0.0347240550504425,-0.0347240550504425
error_std_plus_signed_error_proxy,block_091_110,44108,5,2,beneficial,0,0.1630761458724956,0,0.04199266720110108,0.37233805698308786,0.07893794202657674,-0.07893794202657674
error_std_plus_signed_error_proxy,block_091_110,44108,15,2,beneficial,0,0.4543479192865601,0,0.06876289693168543,0.3895178970880561,0.08439961842257325,-0.08439961842257325
error_std_plus_signed_error_proxy,block_091_110,44108,20,2,beneficial,0,0.17676366559745335,0,0.04225472036673278,0.3682362645272409,0.07464929796599777,-0.07464929796599777
error_std_plus_signed_error_proxy,block_091_110,44108,21,2,beneficial,0,0.13580217727847088,0,0.03828828451688655,0.31390165499845696,0.07892140965777653,-0.07892140965777653
error_std_plus_signed_error_proxy,block_091_110,44108,29,2,beneficial,0,0.1341778755498226,0,0.03828828061757205,0.32710017335909786,0.07965028243215708,-0.07965028243215708
error_std_plus_signed_error_proxy,block_091_110,44108,38,1,harmful,1,0.7219918404934118,1,0.07471871297217172,0.5284621869339239,0.04294465483989374,-0.04294465483989374
error_std_plus_signed_error_proxy,block_091_110,44108,55,2,beneficial,0,0.2742957850816849,0,0.04695985597327947,0.4093719184667914,0.05935445452001268,-0.05935445452001268
error_std_plus_signed_error_proxy,block_091_110,44109,2,2,beneficial,0,0.1279010521925891,0,0.03894545342684174,0.33979287529852725,0.08454137928578034,-0.08454137928578034
error_std_plus_signed_error_proxy,block_091_110,44109,12,2,beneficial,0,0.36337959623407223,0,0.0658756137196054,0.32853939814071026,0.09538829868215849,-0.09538829868215849
error_std_plus_signed_error_proxy,block_091_110,44109,17,2,beneficial,0,0.13248828624634368,0,0.038074397971899994,0.3244928551246919,0.07976476094272636,-0.07976476094272636
error_std_plus_signed_error_proxy,block_091_110,44109,18,2,beneficial,0,0.11165465961528398,0,0.03589444747302845,0.2676860294322664,0.0833306971511843,-0.0833306971511843
error_std_plus_signed_error_proxy,block_091_110,44109,26,2,beneficial,0,0.13436997831926764,0,0.040925394421162456,0.3569772868958526,0.08759846000445351,-0.08759846000445351
error_std_plus_signed_error_proxy,block_091_110,44109,52,2,beneficial,0,0.7620467338632839,1,0.0813987815230119,0.4774429828222849,0.052316563241127496,-0.052316563241127496
error_std_plus_signed_error_proxy,block_091_110,44110,6,2,beneficial,0,0.41379870934416146,0,0.0571165929475962,0.5081940401843656,0.0575698580504893,-0.0575698580504893
error_std_plus_signed_error_proxy,block_091_110,44110,8,2,beneficial,0,0.1306898807132167,0,0.018164701757364822,0.4675066633444006,0.019928451846686,-0.019928451846686
two_frozen_proxies,block_071_090,44077,46,1,beneficial,0,0.7443270705665221,1,0.04678508836786137,0.6876152032015671,0.0030338234994549546,-0.0030338234994549546
two_frozen_proxies,block_071_090,44077,57,1,beneficial,0,0.7899273707097779,1,0.04887203564017078,0.7174834483795925,-0.006069720149742885,0.006069720149742885
two_frozen_proxies,block_071_090,44078,0,1,beneficial,0,0.13643087920132696,0,0.03945440261435279,0.31736073856046654,0.09631297320920075,-0.09631297320920075
two_frozen_proxies,block_071_090,44078,7,1,beneficial,0,0.4501024376801296,0,0.05543524898090178,0.604516414318168,0.0705304536726083,-0.0705304536726083
two_frozen_proxies,block_071_090,44078,11,2,beneficial,0,0.06093771134059674,0,0.05162864606896163,0.19484614252054253,0.12154478408242417,-0.12154478408242417
two_frozen_proxies,block_071_090,44078,20,1,beneficial,0,0.06365697317416763,0,0.0365460001615142,0.1955304635272953,0.11825465696629497,-0.11825465696629497
two_frozen_proxies,block_071_090,44078,31,1,beneficial,0,0.12849128942915472,0,0.03243298342916551,0.26489651737271336,0.08349767371639123,-0.08349767371639123
two_frozen_proxies,block_071_090,44078,32,2,beneficial,0,0.23186990867715035,0,0.06828518800437472,0.5024373596212344,0.11095209992706594,-0.11095209992706594
two_frozen_proxies,block_071_090,44078,46,1,beneficial,0,0.16806544474300594,0,0.05814559213552686,0.3645755569335822,0.09393806002245537,-0.09393806002245537
two_frozen_proxies,block_071_090,44078,47,1,beneficial,0,0.07197820484577963,0,0.06528903869236934,0.26486791193476583,0.13212873062693783,-0.13212873062693783
two_frozen_proxies,block_071_090,44078,49,2,beneficial,0,0.07504474948585098,0,0.05063504581189158,0.20981977603091523,0.10978114554572242,-0.10978114554572242
two_frozen_proxies,block_071_090,44078,53,1,beneficial,0,0.1684883330679282,0,0.037574882439739124,0.3151254586389138,0.07669752218980702,-0.07669752218980702
two_frozen_proxies,block_071_090,44078,61,1,beneficial,0,0.10260308739762955,0,0.04626687918878823,0.2666367196797023,0.10335085680841041,-0.10335085680841041
two_frozen_proxies,block_071_090,44078,62,1,harmful,1,0.402419465556845,0,0.08264897679823614,0.6042552063282551,0.08521756771999521,-0.08521756771999521
two_frozen_proxies,block_071_090,44080,14,2,beneficial,0,0.1586778410861711,0,0.011611793591302636,0.2897423462835416,0.07339633128153494,-0.07339633128153494
two_frozen_proxies,block_071_090,44080,43,2,beneficial,0,0.36822701329290103,0,0.06158036466575292,0.48782480077511337,0.05610099547630171,-0.05610099547630171
two_frozen_proxies,block_071_090,44080,62,2,beneficial,0,0.1571464691816452,0,0.011359877022961882,0.2670487378561876,0.0664613972017295,-0.0664613972017295
two_frozen_proxies,block_071_090,44080,65,2,beneficial,0,0.19166651434358264,0,0.02061569674096261,0.30444475159916323,0.06112197686174991,-0.06112197686174991
two_frozen_proxies,block_071_090,44081,2,1,beneficial,0,0.3317076531254645,0,0.02363246586085142,0.38792788362882274,0.033899367061574134,-0.033899367061574134
two_frozen_proxies,block_071_090,44081,12,1,beneficial,0,0.6005927634528481,1,0.0650080172264677,0.5937535560079491,0.020771825736315322,-0.020771825736315322
two_frozen_proxies,block_071_090,44081,29,1,beneficial,0,0.32906907572214417,0,0.029942492843118194,0.3996691637114845,0.038841749854101076,-0.038841749854101076
two_frozen_proxies,block_071_090,44081,40,2,beneficial,0,0.5195524021853549,1,0.06478495258337678,0.57703471460855,0.03998606495776774,-0.03998606495776774
two_frozen_proxies,block_071_090,44081,44,1,beneficial,0,0.4013630376032168,0,0.043646375637628715,0.44924825111301603,0.03222517136717554,-0.03222517136717554
two_frozen_proxies,block_071_090,44081,59,1,beneficial,0,0.47854138295533616,0,0.044795799918410005,0.5058621646195217,0.027930843115610268,-0.027930843115610268
two_frozen_proxies,block_071_090,44082,26,1,harmful,1,0.7528001082862629,1,0.054195542075899834,0.6881861957353187,-0.00017900009161823938,0.00017900009161823938
two_frozen_proxies,block_071_090,44084,14,2,beneficial,0,0.43911550692787504,0,0.06272388884946746,0.5608831589176486,0.0588893041978841,-0.0588893041978841
two_frozen_proxies,block_071_090,44084,15,1,beneficial,0,0.27116655132865886,0,0.04930309569472391,0.39797498746446197,0.05918305551998233,-0.05918305551998233
two_frozen_proxies,block_071_090,44084,18,1,beneficial,0,0.4637524325062185,0,0.06186332505124608,0.5520007532024601,0.04829829090228356,-0.04829829090228356
two_frozen_proxies,block_071_090,44084,24,2,beneficial,0,0.10739061031038684,0,0.0847696094554994,0.3081085152709472,0.11375936892638998,-0.11375936892638998
two_frozen_proxies,block_071_090,44084,26,2,beneficial,0,0.6110938355491115,1,0.04374524408970177,0.6461372510821879,0.03546257334881145,-0.03546257334881145
two_frozen_proxies,block_071_090,44084,29,1,beneficial,0,0.45956209188040126,0,0.05958912465007886,0.5502464697266166,0.04897157339326729,-0.04897157339326729
two_frozen_proxies,block_071_090,44085,3,1,beneficial,0,0.2922066994979191,0,0.02917649497815575,0.3972817764955477,0.051067451817766056,-0.051067451817766056
two_frozen_proxies,block_071_090,44085,20,2,beneficial,0,0.5995878969013214,1,0.07752332426103907,0.6304632239196827,0.03371770268439887,-0.03371770268439887
two_frozen_proxies,block_071_090,44085,26,2,beneficial,0,0.20952503951305257,0,0.08701645533026718,0.3938856962071146,0.08345335714051538,-0.08345335714051538
two_frozen_proxies,block_071_090,44085,32,2,beneficial,0,0.5005276518577617,1,0.06208316493922913,0.5604528651421053,0.04004730639770464,-0.04004730639770464
two_frozen_proxies,block_071_090,44087,0,1,beneficial,0,0.5257852281067498,1,0.08823795791099345,0.552730189455743,0.029733004397015428,-0.029733004397015428
two_frozen_proxies,block_071_090,44087,2,1,beneficial,0,0.7163996981108631,1,0.07555748691251958,0.7089969162764341,0.021135741056095197,-0.021135741056095197
two_frozen_proxies,block_071_090,44087,18,1,beneficial,0,0.6321901318730451,1,0.07714781727672529,0.6430539353708926,0.027608350056716524,-0.027608350056716524
two_frozen_proxies,block_071_090,44087,44,2,beneficial,0,0.6164184296986266,1,0.07887738610139045,0.5966156549657106,0.016725341779543906,-0.016725341779543906
two_frozen_proxies,block_091_110,44094,32,2,beneficial,0,0.5705659600582235,1,0.04651266257713771,0.594143444718976,0.03588410275637269,-0.03588410275637269
two_frozen_proxies,block_091_110,44095,13,2,beneficial,0,0.7128815783049611,1,0.06815821302907853,0.6617440735117629,0.02191899846069706,-0.02191899846069706
two_frozen_proxies,block_091_110,44095,19,2,beneficial,0,0.8277366506340645,1,0.09222520343657604,0.7411040484703456,-0.00034885207204596314,0.00034885207204596314
two_frozen_proxies,block_091_110,44095,25,2,beneficial,0,0.20163262138541077,0,0.03722886999055491,0.4343439958337169,0.05438684952094632,-0.05438684952094632
two_frozen_proxies,block_091_110,44095,29,2,beneficial,0,0.6855449969179883,1,0.08578870755527016,0.6483982306888629,0.02414998205632199,-0.02414998205632199
two_frozen_proxies,block_091_110,44095,33,2,beneficial,0,0.7127309272102696,1,0.0643632489186513,0.6736538368703721,0.010630181307863334,-0.010630181307863334
two_frozen_proxies,block_091_110,44095,48,2,beneficial,0,0.7304322302828251,1,0.03676724840477237,0.6977258985752528,-0.00505200569995079,0.00505200569995079
two_frozen_proxies,block_091_110,44096,20,1,beneficial,0,0.8784592804372308,1,0.10402073411576326,0.7883744594276162,-0.012420433840307762,0.012420433840307762
two_frozen_proxies,block_091_110,44096,22,1,harmful,1,0.8564770591979878,1,0.09619748383158591,0.7262322629465434,0.03092337744489458,-0.03092337744489458
two_frozen_proxies,block_091_110,44097,18,2,beneficial,0,0.608018885232225,1,0.06594282834007281,0.5988216461668854,0.04379934433928333,-0.04379934433928333
two_frozen_proxies,block_091_110,44097,22,1,harmful,1,0.882478254137269,1,0.10301203433861286,0.7750290934157336,0.0032039286456715943,-0.0032039286456715943
two_frozen_proxies,block_091_110,44098,6,2,beneficial,0,0.8521256234664725,1,0.02977509329987723,0.7632323217132252,-0.006748965369220136,0.006748965369220136
two_frozen_proxies,block_091_110,44098,31,2,beneficial,0,0.8217037465178436,1,0.035008239767670646,0.7351233707835221,0.0019677858346808935,-0.0019677858346808935
two_frozen_proxies,block_091_110,44099,0,2,beneficial,0,0.766438658300477,1,0.08306417136597159,0.6909457638080648,0.016586515605793092,-0.016586515605793092
two_frozen_proxies,block_091_110,44099,4,2,beneficial,0,0.7983201426447671,1,0.07316449868695787,0.7058113689376203,0.017497869451239254,-0.017497869451239254
two_frozen_proxies,block_091_110,44100,49,2,beneficial,0,0.5409792310504921,1,0.06959688867753228,0.5952596287689192,0.025288052966361052,-0.025288052966361052
two_frozen_proxies,block_091_110,44101,5,1,harmful,1,0.5958687147257521,1,0.08361774493814307,0.6236175561698784,0.016380931172409602,-0.016380931172409602
two_frozen_proxies,block_091_110,44103,3,2,beneficial,0,0.13042004703440108,0,0.042804813750191247,0.37500897907088376,0.0688481152764644,-0.0688481152764644
two_frozen_proxies,block_091_110,44103,4,1,harmful,1,0.5541596968478639,1,0.08372114297260096,0.6027985905951019,0.022415149988499222,-0.022415149988499222
two_frozen_proxies,block_091_110,44103,33,1,beneficial,0,0.678863067488544,1,0.07222223135276055,0.6572693194331644,0.013331290708072346,-0.013331290708072346
two_frozen_proxies,block_091_110,44104,1,1,harmful,1,0.3006238416207406,0,0.06049219092008293,0.4996333537399255,0.035159981503669155,-0.035159981503669155
two_frozen_proxies,block_091_110,44104,12,2,beneficial,0,0.1948116167164112,0,0.05884203144663692,0.41836071999081254,0.06604106903655349,-0.06604106903655349
two_frozen_proxies,block_091_110,44104,43,2,beneficial,0,0.3727278323274052,0,0.045746291196928066,0.5441369116776286,0.01897390572540808,-0.01897390572540808
two_frozen_proxies,block_091_110,44104,52,1,beneficial,0,0.20198404497723077,0,0.06505863367865762,0.4446678286612458,0.04482574860929563,-0.04482574860929563
two_frozen_proxies,block_091_110,44105,8,2,beneficial,0,0.07979593316531687,0,0.051061574193885975,0.3089667365128593,0.0875047095186828,-0.0875047095186828
two_frozen_proxies,block_091_110,44105,23,2,beneficial,0,0.06827131754878556,0,0.052864930203876136,0.29335312993758783,0.08881841485127376,-0.08881841485127376
two_frozen_proxies,block_091_110,44105,24,2,beneficial,0,0.02556072616864436,0,0.029918825881315444,0.19046922345019734,0.10404999310527677,-0.10404999310527677
two_frozen_proxies,block_091_110,44105,30,2,beneficial,0,0.37889878341061467,0,0.045828345891274276,0.5223682586791448,0.04159487813311316,-0.04159487813311316
two_frozen_proxies,block_091_110,44105,48,2,beneficial,0,0.5168055357945968,1,0.04545596816068852,0.5851798251228222,0.027067310002640635,-0.027067310002640635
two_frozen_proxies,block_091_110,44106,14,2,beneficial,0,0.19274333025333049,0,0.04842183549151196,0.413042044902187,0.07000228698460546,-0.07000228698460546
two_frozen_proxies,block_091_110,44107,5,2,beneficial,0,0.09090295029318723,0,0.0402593711119887,0.3246659126039296,0.08404314193604198,-0.08404314193604198
two_frozen_proxies,block_091_110,44107,20,2,beneficial,0,0.07265600399565773,0,0.03944550494355275,0.3061838623996136,0.08205087890668561,-0.08205087890668561
two_frozen_proxies,block_091_110,44107,29,2,beneficial,0,0.05361220114505202,0,0.0373097646426466,0.2763075860296312,0.0844052270562011,-0.0844052270562011
two_frozen_proxies,block_091_110,44107,45,2,beneficial,0,0.26995247684694806,0,0.0546316555825784,0.48738605484785624,0.0347240550504425,-0.0347240550504425
two_frozen_proxies,block_091_110,44108,5,2,beneficial,0,0.14158980359971038,0,0.04199266720110108,0.37233805698308786,0.07893794202657674,-0.07893794202657674
two_frozen_proxies,block_091_110,44108,15,2,beneficial,0,0.17798438936895203,0,0.06876289693168543,0.3895178970880561,0.08439961842257325,-0.08439961842257325
two_frozen_proxies,block_091_110,44108,20,2,beneficial,0,0.12958881034797184,0,0.04225472036673278,0.3682362645272409,0.07464929796599777,-0.07464929796599777
two_frozen_proxies,block_091_110,44108,21,2,beneficial,0,0.07624560260118303,0,0.03828828451688655,0.31390165499845696,0.07892140965777653,-0.07892140965777653
two_frozen_proxies,block_091_110,44108,29,2,beneficial,0,0.08874904442014908,0,0.03828828061757205,0.32710017335909786,0.07965028243215708,-0.07965028243215708
two_frozen_proxies,block_091_110,44108,38,1,harmful,1,0.40008929730488607,0,0.07471871297217172,0.5284621869339239,0.04294465483989374,-0.04294465483989374
two_frozen_proxies,block_091_110,44108,55,2,beneficial,0,0.16665835083050867,0,0.04695985597327947,0.4093719184667914,0.05935445452001268,-0.05935445452001268
two_frozen_proxies,block_091_110,44109,2,2,beneficial,0,0.10743294798909044,0,0.03894545342684174,0.33979287529852725,0.08454137928578034,-0.08454137928578034
two_frozen_proxies,block_091_110,44109,12,2,beneficial,0,0.10771696815608037,0,0.0658756137196054,0.32853939814071026,0.09538829868215849,-0.09538829868215849
two_frozen_proxies,block_091_110,44109,17,2,beneficial,0,0.08639651974011069,0,0.038074397971899994,0.3244928551246919,0.07976476094272636,-0.07976476094272636
two_frozen_proxies,block_091_110,44109,18,2,beneficial,0,0.04804004751178587,0,0.03589444747302845,0.2676860294322664,0.0833306971511843,-0.0833306971511843
two_frozen_proxies,block_091_110,44109,26,2,beneficial,0,0.13292965807852133,0,0.040925394421162456,0.3569772868958526,0.08759846000445351,-0.08759846000445351
